generation,reward
10430, 204.9
10440, 233.5
10450, 244.1
10460, 240.2
10470, 238.9
10480, 237.4
10490, 236.4
10500, 234.3
10510, 237.5
10520, 237.1
10530, 237.2
10540, 239.0
10550, 239.6
10560, 241.9
10570, 242.1
10580, 241.1
10590, 240.6
10600, 241.4
10610, 241.5
10620, 242.0
10630, 241.7
10640, 241.8
10650, 239.2
10660, 238.2
10670, 232.8
10680, 230.2
10690, 229.2
10700, 227.3
10710, 222.8
10720, 223.0
10730, 214.8
10740, 213.2
10750, 215.3
10760, 216.2
10770, 221.2
10780, 222.3
10790, 223.8
10800, 225.9
10810, 225.8
10820, 223.2
10830, 225.5
10840, 227.3
10850, 227.9
10860, 227.6
10870, 225.6
10880, 225.7
10890, 225.8
10900, 226.1
10910, 225.8
10920, 228.5
10930, 233.1
10940, 230.6
10950, 227.9
10960, 226.2
10970, 221.9
10980, 221.8
10990, 217.4
11000, 214.9
11010, 220.1
11020, 219.5
11030, 221.3
11040, 221.8
11050, 222.1
11060, 222.3
11070, 229.0
11080, 228.6
11090, 232.9
11100, 234.9
11110, 234.3
11120, 234.1
11130, 234.4
11140, 236.5
11150, 237.7
11160, 239.2
11170, 236.3
11180, 238.5
11190, 237.7
11200, 237.3
11210, 237.9
11220, 238.5
11230, 234.6
11240, 235.0
11250, 236.0
11260, 234.0
11270, 235.8
11280, 233.6
11290, 234.1
11300, 232.2
11310, 231.3
11320, 230.7
11330, 234.6
11340, 233.8
11350, 233.8
11360, 234.0
11370, 234.7
11380, 237.2
11390, 237.3
11400, 240.3
11410, 240.6
11420, 240.3
11430, 240.4
11440, 241.1
11450, 241.0
11460, 241.4
11470, 240.9
11480, 240.2
11490, 239.6
11500, 236.9
11510, 236.7
11520, 236.6
11530, 235.8
11540, 232.2
11550, 231.1
11560, 228.4
11570, 228.5
11580, 228.8
11590, 229.1
11600, 231.4
11610, 226.6
11620, 226.7
11630, 220.8
11640, 224.2
11650, 224.7
11660, 229.3
11670, 223.5
11680, 223.7
11690, 220.8
11700, 218.8
11710, 223.7
11720, 223.2
11730, 230.2
11740, 226.8
11750, 227.5
11760, 226.6
11770, 234.7
11780, 234.1
11790, 232.4
11800, 230.8
11810, 227.4
11820, 227.1
11830, 228.1
11840, 230.6
11850, 219.4
11860, 215.6
11870, 203.6
11880, 203.1
11890, 207.1
11900, 209.6
11910, 210.1
11920, 212.0
11930, 206.7
11940, 208.8
11950, 213.7
11960, 216.8
11970, 220.9
11980, 219.0
11990, 213.8
12000, 213.9
12010, 210.5
12020, 209.1
12030, 211.1
12040, 210.7
12050, 212.4
12060, 210.7
12070, 215.4
12080, 215.7
12090, 218.0
12100, 215.6
12110, 220.1
12120, 213.8
12130, 216.4
12140, 213.5
12150, 213.9
12160, 217.9
12170, 214.3
12180, 217.4
12190, 222.3
12200, 222.8
12210, 223.4
12220, 230.7
12230, 228.2
12240, 227.6
12250, 228.5
12260, 228.7
12270, 229.2
12280, 231.1
12290, 229.7
12300, 233.9
12310, 234.9
12320, 236.7
12330, 240.3
12340, 244.4
12350, 249.1
12360, 249.5
12370, 255.8
12380, 255.8
12390, 254.9
12400, 255.5
12410, 257.6
12420, 257.1
12430, 254.8
12440, 255.0
12450, 254.5
12460, 254.5
12470, 253.7
12480, 253.5
12490, 254.3
12500, 253.6
12510, 249.1
12520, 246.6
12530, 246.5
12540, 244.1
12550, 244.2
12560, 243.7
12570, 243.7
12580, 243.4
12590, 245.7
12600, 242.8
12610, 248.1
12620, 248.0
12630, 247.9
12640, 247.0
12650, 241.6
12660, 239.0
12670, 238.1
12680, 237.7
12690, 236.8
12700, 239.4
12710, 236.0
12720, 234.4
12730, 236.1
12740, 234.5
12750, 236.8
12760, 234.2
12770, 234.5
12780, 230.9
12790, 230.9
12800, 222.8
12810, 224.5
12820, 228.0
12830, 228.2
12840, 232.0
12850, 234.0
12860, 236.7
12870, 229.1
12880, 222.0
12890, 221.9
12900, 230.1
12910, 223.3
12920, 224.0
12930, 224.0
12940, 223.8
12950, 221.5
12960, 221.2
12970, 221.0
12980, 228.3
12990, 222.7
13000, 214.4
13010, 216.2
13020, 211.6
13030, 209.9
13040, 210.5
13050, 209.9
13060, 211.8
13070, 219.0
13080, 219.5
13090, 222.9
13100, 219.6
13110, 218.3
13120, 217.5
13130, 215.8
13140, 215.1
13150, 218.1
13160, 215.2
13170, 214.6
13180, 216.5
13190, 220.3
13200, 232.1
13210, 237.6
13220, 241.2
13230, 242.8
13240, 242.1
13250, 237.8
13260, 238.6
13270, 235.3
13280, 234.6
13290, 230.3
13300, 229.7
13310, 229.8
13320, 229.7
13330, 229.9
13340, 227.3
13350, 226.9
13360, 229.0
13370, 232.0
13380, 228.4
13390, 225.3
13400, 221.2
13410, 215.6
13420, 215.7
13430, 213.0
13440, 209.8
13450, 206.8
13460, 203.7
13470, 202.2
13480, 206.1
13490, 206.3
13500, 209.7
13510, 212.2
13520, 212.5
13530, 213.6
13540, 219.0
13550, 225.4
13560, 226.5
13570, 227.0
13580, 224.4
13590, 228.1
13600, 228.8
13610, 231.5
13620, 230.6
13630, 232.8
13640, 233.4
13650, 233.8
13660, 234.8
13670, 230.7
13680, 232.6
13690, 233.0
13700, 232.0
13710, 220.2
13720, 220.7
13730, 220.2
13740, 219.7
13750, 219.7
13760, 216.9
13770, 222.0
13780, 222.6
13790, 219.9
13800, 219.7
13810, 228.7
13820, 225.7
13830, 223.3
13840, 223.9
13850, 225.2
13860, 224.1
13870, 223.8
13880, 221.8
13890, 222.3
13900, 221.6
13910, 222.5
13920, 227.4
13930, 228.4
13940, 227.9
13950, 221.4
13960, 225.5
13970, 222.3
13980, 222.5
13990, 225.1
14000, 221.5
14010, 213.6
14020, 212.7
14030, 206.2
14040, 200.6
14050, 202.2
14060, 200.9
14070, 199.1
14080, 201.7
14090, 197.4
14100, 201.1
14110, 206.6
14120, 205.0
14130, 213.6
14140, 218.4
14150, 216.2
14160, 218.5
14170, 221.0
14180, 216.2
14190, 215.9
14200, 217.7
14210, 220.6
14220, 219.8
14230, 219.6
14240, 219.6
14250, 226.3
14260, 225.3
14270, 228.5
14280, 232.1
14290, 235.6
14300, 234.7
14310, 236.2
14320, 238.9
14330, 238.8
14340, 239.7
14350, 239.9
14360, 239.8
14370, 239.1
14380, 236.1
14390, 236.7
14400, 236.1
14410, 235.1
14420, 233.0
14430, 230.5
14440, 230.7
14450, 230.3
14460, 225.1
14470, 223.7
14480, 227.7
14490, 225.3
14500, 226.9
14510, 227.4
14520, 225.5
14530, 228.1
14540, 225.6
14550, 219.4
14560, 217.5
14570, 216.8
14580, 213.4
14590, 214.8
14600, 213.6
14610, 212.5
14620, 214.2
14630, 212.5
14640, 213.7
14650, 215.6
14660, 218.5
14670, 220.5
14680, 220.1
14690, 216.6
14700, 213.8
14710, 216.3
14720, 211.9
14730, 205.0
14740, 202.6
14750, 198.1
14760, 202.5
14770, 204.1
14780, 207.8
14790, 211.0
14800, 210.9
14810, 208.0
14820, 212.1
14830, 218.6
14840, 220.8
14850, 227.8
14860, 227.0
14870, 225.2
14880, 225.8
14890, 226.0
14900, 225.9
14910, 227.1
14920, 227.7
14930, 228.8
14940, 215.3
14950, 215.3
14960, 210.7
14970, 207.9
14980, 201.8
14990, 202.5
15000, 204.6
15010, 201.6
15020, 201.0
15030, 200.6
15040, 215.2
15050, 215.5
15060, 219.8
15070, 222.5
15080, 226.9
15090, 225.7
15100, 225.7
15110, 227.6
15120, 227.4
15130, 227.2
15140, 226.3
15150, 225.4
15160, 225.6
15170, 225.4
15180, 226.3
15190, 227.2
15200, 228.6
15210, 227.3
15220, 227.7
15230, 228.3
15240, 228.6
15250, 227.7
15260, 228.0
15270, 227.8
15280, 225.7
15290, 219.9
15300, 220.5
15310, 222.1
15320, 222.7
15330, 223.7
15340, 224.0
15350, 227.3
15360, 221.1
15370, 222.1
15380, 221.7
15390, 228.4
15400, 227.9
15410, 220.2
15420, 219.3
15430, 218.2
15440, 218.1
15450, 217.1
15460, 223.4
15470, 222.7
15480, 223.5
15490, 221.0
15500, 219.4
15510, 224.9
15520, 224.6
15530, 222.5
15540, 222.1
15550, 220.6
15560, 220.3
15570, 222.3
15580, 224.1
15590, 225.5
15600, 227.3
15610, 230.3
15620, 231.8
15630, 230.2
15640, 230.7
15650, 232.2
15660, 229.9
15670, 229.0
15680, 228.7
15690, 229.0
15700, 229.4
15710, 230.4
15720, 230.9
15730, 233.7
15740, 233.5
15750, 233.6
15760, 236.1
15770, 236.2
15780, 235.8
15790, 235.5
15800, 234.8
15810, 233.9
15820, 232.0
15830, 232.7
15840, 232.0
15850, 230.7
15860, 230.4
15870, 230.1
15880, 229.2
15890, 228.4
15900, 228.2
15910, 227.8
15920, 227.5
15930, 224.6
15940, 219.7
15950, 220.3
15960, 219.7
15970, 218.8
15980, 217.1
15990, 217.7
16000, 215.5
16010, 216.7
16020, 217.9
16030, 221.7
16040, 227.5
16050, 228.3
16060, 229.7
16070, 228.7
16080, 232.8
16090, 233.2
16100, 236.1
16110, 235.8
16120, 231.4
16130, 229.3
16140, 227.4
16150, 226.1
16160, 226.8
16170, 228.5
16180, 227.8
16190, 228.5
16200, 226.1
16210, 221.5
16220, 225.7
16230, 225.2
16240, 227.2
16250, 228.6
16260, 227.7
16270, 227.7
16280, 227.7
16290, 224.8
16300, 222.2
16310, 226.8
16320, 225.0
16330, 227.8
16340, 227.4
16350, 226.4
16360, 220.3
16370, 220.0
16380, 219.3
16390, 211.4
16400, 210.3
16410, 205.0
16420, 203.8
16430, 198.0
16440, 193.2
16450, 191.2
16460, 195.3
16470, 194.2
16480, 194.7
16490, 202.5
16500, 208.1
16510, 212.9
16520, 215.8
16530, 220.9
16540, 223.2
16550, 220.4
16560, 221.8
16570, 220.6
16580, 220.8
16590, 221.0
16600, 221.4
16610, 221.0
16620, 221.1
16630, 219.2
16640, 221.8
16650, 227.6
16660, 225.9
16670, 229.4
16680, 224.4
16690, 224.5
16700, 223.8
16710, 221.9
16720, 219.6
16730, 219.2
16740, 218.7
16750, 217.7
16760, 219.4
16770, 215.5
16780, 216.2
16790, 210.3
16800, 206.1
16810, 208.3
16820, 208.7
16830, 211.2
16840, 209.2
16850, 209.2
16860, 204.1
16870, 207.1
16880, 210.4
16890, 218.2
16900, 217.5
16910, 216.0
16920, 218.7
16930, 218.8
16940, 221.9
16950, 223.6
16960, 224.8
16970, 225.7
16980, 220.8
16990, 219.9
17000, 222.2
17010, 223.9
17020, 223.3
17030, 223.4
17040, 221.0
17050, 211.2
17060, 213.6
17070, 205.2
17080, 204.8
17090, 205.1
17100, 207.7
17110, 202.9
17120, 203.2
17130, 199.8
17140, 198.5
17150, 203.2
17160, 202.2
17170, 204.6
17180, 209.3
17190, 207.6
17200, 205.3
17210, 209.2
17220, 206.4
17230, 210.3
17240, 213.6
17250, 212.9
17260, 214.1
17270, 217.0
17280, 217.7
17290, 222.3
17300, 218.2
17310, 202.2
17320, 200.5
17330, 196.9
17340, 195.3
17350, 194.6
17360, 198.5
17370, 201.5
17380, 196.0
17390, 189.2
17400, 191.4
17410, 209.2
17420, 210.3
17430, 205.8
17440, 201.3
17450, 203.1
17460, 195.1
17470, 194.3
17480, 193.9
17490, 198.6
17500, 200.0
17510, 200.0
17520, 204.0
17530, 211.8
17540, 216.0
17550, 216.5
17560, 210.7
17570, 209.3
17580, 215.1
17590, 209.5
17600, 212.0
17610, 210.8
17620, 207.2
17630, 203.9
17640, 207.1
17650, 203.4
17660, 213.7
17670, 214.0
17680, 215.5
17690, 219.9
17700, 216.0
17710, 212.5
17720, 214.3
17730, 218.7
17740, 216.6
17750, 222.3
17760, 220.9
17770, 218.8
17780, 219.6
17790, 220.2
17800, 227.3
17810, 232.9
17820, 235.4
17830, 234.0
17840, 234.6
17850, 229.5
17860, 231.9
17870, 234.6
17880, 231.4
17890, 231.2
17900, 228.3
17910, 226.0
17920, 223.0
17930, 217.9
17940, 217.7
17950, 218.3
17960, 218.2
17970, 219.2
17980, 218.8
17990, 219.3
18000, 218.9
18010, 218.6
18020, 218.8
18030, 223.8
18040, 223.2
18050, 228.9
18060, 226.6
18070, 227.2
18080, 228.7
18090, 229.1
18100, 229.5
18110, 230.3
18120, 227.2
18130, 227.3
18140, 222.7
18150, 222.3
18160, 225.1
18170, 224.4
18180, 224.2
18190, 223.9
18200, 224.6
18210, 224.1
18220, 228.8
18230, 229.3
18240, 233.6
18250, 233.7
18260, 232.1
18270, 228.6
18280, 228.7
18290, 226.2
18300, 226.4
18310, 226.5
18320, 225.8
18330, 225.0
18340, 223.3
18350, 223.4
18360, 224.5
18370, 227.4
18380, 224.7
18390, 225.0
18400, 224.1
18410, 224.9
18420, 221.2
18430, 221.3
18440, 223.9
18450, 221.4
18460, 208.4
18470, 197.8
18480, 200.2
18490, 202.1
18500, 202.6
18510, 201.4
18520, 205.7
18530, 203.9
18540, 203.4
18550, 203.8
18560, 214.9
18570, 221.2
18580, 222.9
18590, 221.6
18600, 223.4
18610, 222.4
18620, 225.0
18630, 221.3
18640, 224.3
18650, 226.8
18660, 227.1
18670, 232.2
18680, 224.2
18690, 227.6
18700, 226.9
18710, 225.3
18720, 212.9
18730, 213.7
18740, 212.0
18750, 205.7
18760, 204.8
18770, 206.0
18780, 215.2
18790, 213.6
18800, 215.2
18810, 216.7
18820, 225.4
18830, 224.4
18840, 216.3
18850, 223.6
18860, 228.5
18870, 225.7
18880, 223.3
18890, 222.3
18900, 221.0
18910, 223.9
18920, 225.2
18930, 233.4
18940, 242.9
18950, 244.3
18960, 244.5
18970, 248.2
18980, 249.1
18990, 251.8
19000, 245.7
19010, 245.9
19020, 243.8
19030, 238.9
19040, 236.4
19050, 234.0
19060, 233.6
19070, 231.7
19080, 230.7
19090, 229.6
19100, 234.3
19110, 233.9
19120, 234.2
19130, 235.3
19140, 235.1
19150, 234.4
19160, 235.8
19170, 236.9
19180, 238.6
19190, 239.7
19200, 238.5
19210, 240.1
19220, 237.2
19230, 240.1
19240, 243.3
19250, 246.0
19260, 243.3
19270, 241.7
19280, 240.6
19290, 240.0
19300, 241.1
19310, 238.3
19320, 242.7
19330, 238.6
19340, 229.9
19350, 226.3
19360, 226.5
19370, 226.7
19380, 226.0
19390, 227.2
19400, 229.7
19410, 226.0
19420, 227.2
19430, 231.0
19440, 239.7
19450, 244.1
19460, 242.1
19470, 237.2
19480, 227.3
19490, 210.2
19500, 193.8
19510, 194.0
19520, 194.3
19530, 194.7
19540, 193.7
19550, 191.4
19560, 189.3
19570, 193.8
19580, 204.6
19590, 217.4
19600, 218.7
19610, 221.6
19620, 220.9
19630, 215.5
19640, 212.3
19650, 212.4
19660, 212.5
19670, 208.7
19680, 204.7
19690, 202.8
19700, 214.3
19710, 214.6
19720, 210.2
19730, 207.9
19740, 209.7
19750, 206.3
19760, 210.0
19770, 213.8
19780, 217.0
19790, 218.1
19800, 219.6
19810, 219.8
19820, 223.5
19830, 229.5
19840, 226.7
19850, 223.8
19860, 223.5
19870, 222.7
19880, 221.6
19890, 224.1
19900, 223.3
19910, 224.6
19920, 224.1
19930, 224.1
19940, 226.8
19950, 232.2
19960, 231.1
19970, 229.0
19980, 229.1
19990, 228.2
20000, 228.9
